CustomerID,Description,Merchant,Frequency,Occurrences,First_Date,Last_Date,Avg_Amount,Std_Amount,Median_Gap_Days,Failed_Count
CUST100986,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-18,2024-06-18,1492.81,37.52,31.0,0
CUST100987,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-10,2024-06-10,130.94,2.08,31.0,2
CUST100987,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,17,2023-01-03,2024-06-03,647.1,16.64,31.0,1
CUST100987,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-03,2024-06-03,119.6,2.92,31.0,0
CUST100987,ZOOM PRO MONTHLY,Zoom,Monthly,17,2023-02-02,2024-06-02,1291.19,29.03,31.0,1
CUST100988,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-20,2024-06-20,130.39,3.07,31.0,1
CUST100988,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-25,2024-06-25,999.54,19.0,31.0,0
CUST100988,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-21,2024-06-21,498.89,11.92,31.0,0
CUST100988,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,76,2023-01-17,2024-06-25,49.08,1.15,7.0,5
CUST100989,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-13,2024-06-13,844.29,19.0,31.0,0
CUST100989,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-14,2024-06-14,994.69,18.77,31.0,1
CUST100989,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-11,2024-06-11,1489.92,33.56,31.0,1
CUST100989,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,75,2023-01-24,2024-06-25,48.73,1.15,7.0,3
CUST100990,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-18,2024-06-18,846.72,19.5,31.0,1
CUST100990,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-27,2024-06-27,653.58,14.57,31.0,0
CUST100991,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-19,2024-06-19,1489.05,34.12,31.0,1
CUST100991,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-28,2024-06-28,2638.21,58.09,31.0,1
CUST100991,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,76,2023-01-20,2024-06-28,49.13,1.07,7.0,4
CUST100991,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-23,2024-06-23,190.68,3.87,31.0,2
CUST100992,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-13,2024-06-13,1302.15,35.01,31.0,1
CUST100993,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-15,2024-06-15,898.72,18.47,31.0,1
CUST100993,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-04,2024-06-04,844.64,16.83,31.0,2
CUST100993,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-02,2024-06-02,1004.7,24.28,31.0,3
CUST100993,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-17,2024-06-17,646.76,10.25,31.0,1
CUST100994,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-23,2024-06-23,1673.6,27.43,31.0,1
CUST100994,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-09,2024-06-09,130.45,3.07,31.0,3
CUST100994,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,17,2023-01-03,2024-05-03,119.41,2.92,31.0,0
CUST100995,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-26,2024-06-26,1491.59,36.76,31.0,0
CUST100995,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,17,2023-01-28,2024-06-28,2647.32,51.58,31.0,1
CUST100995,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,17,2023-01-18,2024-06-18,189.23,5.2,31.0,3
CUST100996,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-18,2024-06-18,75.45,1.71,31.0,0
CUST100996,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-14,2024-06-14,492.4,8.46,31.0,1
CUST100997,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-08,2024-06-08,74.75,1.06,31.0,1
CUST100997,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,17,2023-01-21,2024-05-21,2665.69,57.22,31.0,1
CUST100997,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,17,2023-01-26,2024-06-26,497.92,11.61,31.0,0
CUST100998,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-02,2024-06-02,75.39,1.76,31.0,0
CUST100998,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-14,2024-06-14,1497.61,33.0,31.0,2
CUST100998,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-19,2024-06-19,180.85,4.03,31.0,2
CUST100998,ZEE5 PREMIUM PLAN,Zee5,Monthly,17,2023-01-27,2024-06-27,100.14,2.21,31.0,1
CUST100999,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-12,2024-06-12,890.86,21.41,31.0,3
CUST100999,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-04,2024-06-04,854.71,22.69,31.0,0
CUST100999,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-04,2024-06-04,652.06,15.24,31.0,0
CUST100999,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,75,2023-01-24,2024-06-25,49.02,1.17,7.0,3
CUST101000,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-09,2024-06-09,129.02,3.31,31.0,2
CUST101000,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-28,2024-06-28,501.8,11.2,31.0,0
CUST101000,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-05,2024-06-05,190.99,4.22,31.0,0
CUST101001,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-19,2024-06-19,1670.08,42.01,31.0,4
CUST101001,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,75,2023-01-27,2024-06-28,49.27,1.09,7.0,8
CUST101002,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-13,2024-06-13,180.24,4.66,31.0,0
CUST101003,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-25,2024-06-25,1501.29,29.95,31.0,0
CUST101004,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-02,2024-06-02,98.51,2.21,31.0,2
CUST101005,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-01,2024-06-30,248.45,6.34,7.0,6
CUST101005,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-26,2024-06-26,1000.25,17.85,31.0,1
CUST101005,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-09,2024-06-09,188.49,3.62,31.0,1
CUST101006,GOOGLE ONE STORAGE PLAN,Google,Monthly,17,2023-01-19,2024-05-19,130.64,2.67,31.0,0
CUST101007,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-17,2024-06-17,74.68,1.81,31.0,2
CUST101007,COURSERA PLUS MONTHLY,Coursera,Monthly,17,2023-01-23,2024-06-23,4011.89,92.41,31.0,0
CUST101007,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-28,2024-06-28,1003.39,21.19,31.0,1
CUST101007,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-21,2024-06-21,98.81,2.39,31.0,2
CUST101008,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-09,2024-06-09,857.15,15.26,31.0,3
CUST101009,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-22,2024-06-22,1011.58,20.84,31.0,0
CUST101009,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-21,2024-06-21,98.53,2.37,31.0,0
CUST101010,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-11,2024-06-11,75.13,1.73,31.0,1
CUST101010,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-16,2024-06-16,894.06,21.13,31.0,2
CUST101010,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-14,2024-06-14,647.27,12.51,31.0,1
CUST101010,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-25,2024-06-25,177.54,4.41,31.0,0
CUST101011,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-13,2024-06-13,499.42,12.84,31.0,2
CUST101011,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-13,2024-06-13,179.35,3.6,31.0,2
CUST101012,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-09,2024-06-09,1668.84,39.34,31.0,2
CUST101013,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-25,2024-06-25,129.17,3.22,31.0,1
CUST101013,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-04,2024-06-26,247.83,5.79,7.0,4
CUST101013,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-04,2024-06-04,179.83,3.86,31.0,1
CUST101013,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-19,2024-06-19,1307.48,31.41,31.0,2
CUST101014,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-22,2024-06-22,1679.06,40.92,31.0,0
CUST101014,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-23,2024-06-24,249.1,5.38,7.0,5
CUST101014,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-13,2024-06-13,647.44,16.35,31.0,0
CUST101014,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-26,2024-06-26,178.28,3.29,31.0,0
CUST101015,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-16,2024-06-16,74.83,1.95,31.0,1
CUST101015,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,16,2023-02-02,2024-06-02,2679.65,60.42,31.0,0
CUST101015,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-07,2024-06-07,499.65,12.88,31.0,0
CUST101015,UNKNOWN TRANSACTION,LinkedIn,Monthly,3,2023-01-02,2023-03-10,2052.61,987.02,33.5,0
CUST101016,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-10,2024-06-10,73.86,1.77,31.0,1
CUST101016,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-22,2024-06-22,998.64,24.13,31.0,1
CUST101016,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-16,2024-06-16,119.48,2.53,31.0,0
CUST101016,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-21,2024-06-21,188.31,4.3,31.0,2
CUST101017,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,17,2023-01-24,2024-06-24,300.2,7.02,31.0,0
CUST101017,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-04,2024-06-04,1305.23,27.61,31.0,1
CUST101018,COURSERA PLUS MONTHLY,Coursera,Monthly,16,2023-01-16,2024-06-16,4023.5,75.36,31.0,1
CUST101019,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-13,2024-06-13,1680.68,40.28,31.0,0
CUST101019,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,17,2023-01-17,2024-06-17,1502.3,34.89,31.0,2
CUST101019,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-12,2024-06-12,99.6,2.5,31.0,2
CUST101020,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-22,2024-06-22,1499.0,34.52,31.0,2
CUST101021,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-07,2024-06-07,1672.03,30.65,31.0,1
CUST101021,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-11,2024-06-11,998.1,23.35,31.0,1
CUST101021,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-18,2024-06-18,502.02,9.88,31.0,2
CUST101022,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-25,2024-06-25,4002.58,95.24,31.0,1
CUST101022,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-20,2024-06-20,905.77,21.88,31.0,0
CUST101022,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-13,2024-06-13,1310.43,31.09,31.0,0
CUST101023,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-12,2024-06-12,851.89,21.31,31.0,1
CUST101023,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-08,2024-06-30,249.48,5.21,7.0,5
CUST101023,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-18,2024-06-18,1504.9,35.45,31.0,1
CUST101024,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-25,2024-06-25,1678.63,44.58,31.0,1
CUST101024,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-26,2024-06-26,993.71,23.66,31.0,1
CUST101025,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-04,2024-06-04,129.76,3.17,31.0,0
CUST101026,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-01,2024-06-01,1679.8,32.82,31.0,2
CUST101026,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-13,2024-06-13,2643.48,64.05,31.0,2
CUST101026,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-14,2024-06-14,118.55,2.77,31.0,0
CUST101026,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-26,2024-06-26,99.12,1.95,31.0,3
CUST101027,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-22,2024-06-22,846.37,13.93,31.0,2
CUST101027,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-13,2024-06-13,1488.7,36.08,31.0,1
CUST101027,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-23,2024-06-23,650.99,14.98,31.0,0
CUST101027,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-19,2024-06-19,189.98,3.76,31.0,0
CUST101028,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,16,2023-03-23,2024-06-23,119.16,2.94,31.0,1
CUST101029,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-27,2024-06-27,4023.58,99.61,31.0,0
CUST101029,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,77,2023-01-13,2024-06-28,48.98,1.2,7.0,8
CUST101029,ZOOM PRO MONTHLY,Zoom,Monthly,17,2023-01-28,2024-06-28,1301.37,32.99,31.0,3
CUST101030,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-01,2024-06-01,75.03,1.36,31.0,2
CUST101030,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-25,2024-06-25,501.28,10.07,31.0,3
CUST101030,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-08,2024-06-08,189.82,5.16,31.0,1
CUST101031,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,76,2023-01-10,2024-06-25,248.9,5.94,7.0,2
CUST101031,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-24,2024-06-24,1005.45,22.99,31.0,1
CUST101032,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-28,2024-06-28,1496.87,32.72,31.0,2
CUST101032,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-28,2024-06-28,178.65,5.27,31.0,2
CUST101033,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-07,2024-06-07,74.63,1.9,31.0,1
CUST101033,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-23,2024-06-23,130.11,2.99,31.0,0
CUST101033,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,78,2023-01-08,2024-06-30,48.84,1.12,7.0,8
CUST101033,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-13,2024-06-13,99.23,2.14,31.0,2
CUST101034,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-17,2024-06-17,75.11,1.78,31.0,2
CUST101034,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-08,2024-06-08,130.12,2.26,31.0,1
CUST101034,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-23,2024-06-23,650.53,16.5,31.0,1
CUST101034,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-18,2024-06-18,1296.22,25.85,31.0,0
CUST101035,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-04,2024-06-04,1003.24,24.49,31.0,0
CUST101035,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-15,2024-06-15,501.43,12.7,31.0,0
CUST101035,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-08,2024-06-08,652.53,14.17,31.0,1
CUST101035,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-22,2024-06-22,118.73,3.32,31.0,3
CUST101036,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-03,2024-06-03,994.06,20.38,31.0,0
CUST101036,ZEE5 PREMIUM PLAN,Zee5,Monthly,17,2023-01-18,2024-06-18,98.75,2.82,31.0,1
CUST101037,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-17,2024-06-17,74.85,1.66,31.0,1
CUST101037,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-08,2024-06-08,843.72,20.7,31.0,2
CUST101037,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,76,2023-01-10,2024-06-25,249.25,5.8,7.0,7
CUST101037,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-24,2024-06-24,494.68,9.62,31.0,1
CUST101038,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-04,2024-06-04,4021.18,91.67,31.0,2
CUST101038,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,75,2023-01-16,2024-06-24,248.97,5.59,7.0,7
CUST101038,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-11,2024-06-11,180.34,4.11,31.0,2
CUST101039,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-21,2024-06-21,1674.86,46.14,31.0,2
CUST101040,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-19,2024-06-19,903.06,22.24,31.0,1
CUST101040,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,76,2023-01-12,2024-06-27,248.48,6.12,7.0,6
CUST101040,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-04,2024-06-04,1491.39,35.09,31.0,1
CUST101040,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-28,2024-06-28,1301.03,29.78,31.0,0
CUST101041,COURSERA PLUS MONTHLY,Coursera,Monthly,16,2023-01-25,2024-06-25,4017.27,76.47,31.0,2
CUST101041,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-13,2024-06-13,846.19,19.03,31.0,2
CUST101041,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-15,2024-06-15,178.73,4.57,31.0,0
CUST101041,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-28,2024-06-28,189.45,4.61,31.0,3
CUST101042,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-25,2024-06-25,1694.18,34.24,31.0,2
CUST101042,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-10,2024-06-10,300.72,7.01,31.0,0
CUST101042,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-10,2024-06-10,1003.82,28.43,31.0,1
CUST101042,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,17,2023-01-15,2024-06-15,651.49,12.79,31.0,0
CUST101043,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-07,2024-06-07,1682.12,36.04,31.0,1
CUST101043,DROPBOX PLUS PLAN,Dropbox,Monthly,18,2023-01-26,2024-06-26,900.48,20.73,31.0,2
CUST101043,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,17,2023-01-26,2024-06-26,853.73,24.42,31.0,3
CUST101044,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-14,2024-06-14,299.13,6.65,31.0,1
CUST101044,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,77,2023-01-09,2024-06-24,249.58,5.86,7.0,4
CUST101044,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-27,2024-06-27,1010.55,19.19,31.0,0
CUST101044,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-11,2024-06-11,646.95,14.61,31.0,3
CUST101045,COURSERA PLUS MONTHLY,Coursera,Monthly,18,2023-01-05,2024-06-05,3994.45,83.76,31.0,5
CUST101046,COURSERA PLUS MONTHLY,Coursera,Monthly,17,2023-01-02,2024-06-02,3993.1,97.69,31.0,1
CUST101046,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-23,2024-06-23,852.63,20.59,31.0,0
CUST101046,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,74,2023-01-25,2024-06-26,248.11,5.72,7.0,5
CUST101046,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-15,2024-06-15,2643.98,63.38,31.0,1
CUST101047,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-01,2024-06-01,1679.37,38.15,31.0,0
CUST101048,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,77,2023-01-04,2024-06-26,49.03,1.25,7.0,5
CUST101049,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,17,2023-01-15,2024-06-15,851.29,21.09,31.0,1
CUST101049,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-08,2024-06-08,117.99,2.11,31.0,0
CUST101050,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-09,2024-06-09,499.38,10.92,31.0,1
CUST101051,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-01,2024-06-01,647.68,14.98,31.0,3
CUST101051,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,76,2023-01-15,2024-06-30,49.01,1.04,7.0,6
CUST101051,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-08,2024-06-08,177.89,4.51,31.0,1
CUST101051,ZOOM PRO MONTHLY,Zoom,Monthly,18,2023-01-06,2024-06-06,1294.35,31.09,31.0,2
CUST101052,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,17,2023-01-08,2024-06-08,841.34,22.24,31.0,0
CUST101052,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-22,2024-06-22,117.49,2.38,31.0,0
CUST101053,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-10,2024-06-10,1000.81,21.88,31.0,1
CUST101053,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-13,2024-06-13,1490.65,31.04,31.0,0
CUST101053,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-22,2024-06-22,2640.77,48.96,31.0,1
CUST101053,NETFLIX.COM MONTHLY SUBSCRIPTION,Netflix,Monthly,18,2023-01-21,2024-06-21,645.88,13.54,31.0,2
CUST101054,APPLE ICLOUD STORAGE,Apple,Monthly,18,2023-01-17,2024-06-17,75.1,1.69,31.0,3
CUST101054,ELECTRICITY BILL AUTO PAY,BESCOM,Monthly,18,2023-01-11,2024-06-11,844.13,19.66,31.0,2
CUST101055,SPOTIFY PREMIUM MONTHLY,Spotify,Monthly,18,2023-01-18,2024-06-18,118.82,2.77,31.0,0
CUST101055,ZEE5 PREMIUM PLAN,Zee5,Monthly,18,2023-01-24,2024-06-24,98.97,2.59,31.0,1
CUST101056,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-20,2024-06-20,130.08,3.17,31.0,0
CUST101057,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-13,2024-06-13,1496.05,32.28,31.0,0
CUST101057,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,74,2023-01-25,2024-06-26,49.15,1.15,7.0,7
CUST101058,GYM LOCKER WEEKLY,AnytimeFitness,Weekly,78,2023-01-05,2024-06-27,249.43,6.05,7.0,8
CUST101058,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-20,2024-06-20,1491.11,35.92,31.0,3
CUST101058,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-22,2024-06-22,500.53,11.24,31.0,1
CUST101059,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-23,2024-06-23,298.3,6.62,31.0,2
CUST101059,GOOGLE ONE STORAGE PLAN,Google,Monthly,18,2023-01-01,2024-06-01,129.78,3.2,31.0,0
CUST101059,GYM MEMBERSHIP MONTHLY,CultFit,Monthly,18,2023-01-14,2024-06-14,1001.24,22.31,31.0,3
CUST101059,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-19,2024-06-19,180.23,3.49,31.0,1
CUST101060,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,17,2023-01-07,2024-06-07,496.94,11.06,31.0,1
CUST101061,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-25,2024-06-25,297.87,6.79,31.0,2
CUST101062,ZOOM PRO MONTHLY,Zoom,Monthly,17,2023-01-06,2024-06-06,1303.11,31.15,31.0,0
CUST101063,AMAZON PRIME SUBSCRIPTION,Amazon,Monthly,18,2023-01-11,2024-06-11,298.7,7.41,31.0,0
CUST101063,DROPBOX PLUS PLAN,Dropbox,Monthly,17,2023-01-16,2024-06-16,897.0,24.65,31.0,2
CUST101063,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-09,2024-06-09,1504.61,35.12,31.0,1
CUST101063,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-20,2024-06-20,500.43,11.61,31.0,1
CUST101064,HOTSTAR PREMIUM,Disney+Hotstar,Monthly,18,2023-01-19,2024-06-19,1508.34,37.62,31.0,1
CUST101065,ADOBE CREATIVE CLOUD,Adobe,Monthly,18,2023-01-07,2024-06-07,1680.08,33.77,31.0,2
CUST101065,LINKEDIN PREMIUM CAREER,LinkedIn,Monthly,18,2023-01-19,2024-06-19,2652.65,60.3,31.0,1
CUST101065,MICROSOFT 365 SUBSCRIPTION,Microsoft,Monthly,18,2023-01-12,2024-06-12,500.89,13.21,31.0,0
CUST101065,SWIGGY ONE MEMBERSHIP,Swiggy,Monthly,18,2023-01-16,2024-06-16,178.86,4.65,31.0,4
CUST101066,NEWSPAPER DIGITAL WEEKLY,TimesOfIndia,Weekly,77,2023-01-02,2024-06-17,49.01,1.2,7.0,9
CUST101066,YOUTUBE PREMIUM MONTHLY,YouTube,Monthly,18,2023-01-15,2024-06-15,189.48,5.08,31.0,1
